no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,booking_status,lead_time,avg_price_per_room
2,0,0,1,0,0,0,1,14,1,11,4,1,0,-0.9870943387428835,-0.6755458736951246
2,0,0,5,0,0,1,3,1,0,0,0,0,0,-0.9020546140045247,0.40175765458123114
2,0,0,2,0,0,0,8,25,0,0,0,1,0,-0.8656090176880853,-0.4872492684663061
2,0,0,2,0,0,0,4,21,0,0,0,1,0,-0.6833810361058879,0.09924835437755532
1,0,1,3,0,0,0,6,6,0,0,0,0,0,0.40998685338729685,0.1301166503167059
2,0,2,2,0,0,0,8,12,0,0,0,1,0,1.0903046512941674,-0.19554387184133284
2,0,1,2,0,1,0,4,18,0,0,0,1,0,0.1427191470667406,-0.2927790040496574
1,0,0,2,0,0,0,5,17,0,0,0,0,0,-0.24603388030861395,0.747482569099718
2,0,3,6,0,0,0,8,10,0,0,0,2,0,0.6772545597078531,-0.9039712636448393
3,0,1,3,0,0,1,8,25,0,0,0,1,0,0.19131327548865992,1.3741089766644756
2,0,0,4,0,0,0,9,28,0,0,0,0,0,1.9528504307832353,-0.7727810059034492
1,0,2,0,0,0,0,10,18,1,0,1,0,0,-0.9992428708483634,-1.2589566669450711
2,0,0,1,1,1,0,8,17,0,0,0,2,0,-0.9627972745319239,0.6548776812822662
2,0,2,3,0,0,0,9,24,0,0,0,1,0,-0.7805692929497264,1.210507008186977
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-0.5497471829456096,-0.1322638651660742
1,0,0,3,0,0,0,2,18,0,0,0,0,0,-0.8413119534771256,-0.6107224522229086
2,0,0,2,0,0,0,7,13,0,0,0,1,0,1.1024531833996472,-0.2927790040496574
2,0,0,1,0,0,0,8,30,0,0,0,2,0,-0.671232504000408,0.5005362015865131
1,0,2,1,0,0,1,1,24,0,0,0,1,0,-0.9627972745319239,-1.3083459404477122
2,0,1,0,1,0,0,9,11,0,0,0,2,0,-0.6469354397894483,0.5962279189978799
2,0,0,4,0,0,0,11,1,0,0,0,1,0,-0.7684207608442466,-0.1168297171964989
1,0,2,0,0,0,0,12,13,1,0,1,1,0,-0.889906081899045,-1.1975287580261615
1,0,2,4,0,0,0,10,1,0,0,0,0,0,-0.24603388030861395,-0.17856630907480012
2,0,0,2,0,0,0,1,29,0,0,0,1,0,-0.7684207608442466,-0.786671739076067
1,0,0,3,0,0,1,6,14,0,0,0,0,0,-0.889906081899045,-0.4872492684663061
2,0,1,2,0,0,0,3,14,0,0,0,1,0,-0.2703309445195736,-1.4043463408184707
2,0,0,1,1,0,0,5,12,0,0,0,0,0,-1.011391402953843,-0.6415907481620592
2,2,2,1,0,0,2,11,26,0,0,0,0,0,-0.9142031461100045,1.3670092685984703
2,0,1,0,0,0,0,9,21,0,0,0,0,0,2.1715240086818723,-1.19722007506677
2,0,1,4,0,0,0,2,10,0,0,0,1,0,-0.5740442471565693,-0.786671739076067
3,0,0,2,2,0,1,10,9,0,0,0,0,0,-0.051657366620936666,1.673531447274236
2,0,2,1,0,0,0,4,9,0,0,0,0,0,0.3127985965434582,-0.38538389186710925
3,0,1,1,0,0,1,10,17,0,0,0,2,0,-0.3918162655743719,1.6241421737715953
2,0,0,3,1,0,0,7,13,0,0,0,1,0,1.0295619907667681,-0.3483419367401284
1,0,0,1,0,0,0,3,11,0,0,0,0,0,-0.9749458066374037,-0.2094346050139507
2,0,2,5,0,0,0,4,20,0,0,0,0,0,-0.01521177030449718,-0.7727810059034492
2,0,0,2,2,0,0,9,24,0,0,0,0,0,0.02123382601194231,0.4387996097082119
2,0,1,1,0,0,0,10,5,0,0,0,0,0,-0.5375986508401298,-1.1046151872493182
2,1,1,0,0,0,0,2,8,0,0,0,1,0,-0.9992428708483634,0.09924835437755532
2,0,0,2,0,0,0,3,4,0,0,0,0,0,-0.6590839718949282,-0.5366385419689469
2,0,2,3,0,0,1,8,28,0,0,0,0,0,-0.8291634213716458,0.03751176249925411
2,0,0,4,0,0,0,11,16,0,0,0,1,0,-0.598341311367529,-0.5366385419689469
2,0,0,1,2,0,1,12,3,0,0,0,4,0,-0.8291634213716458,1.6426631513350853
1,0,1,1,0,0,4,9,26,0,0,0,0,0,-0.9870943387428835,1.8664582968939274
3,0,1,2,0,0,1,11,4,0,0,0,2,0,-0.01521177030449718,0.5128835199621735
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-0.5497471829456096,0.09924835437755532
2,0,0,1,2,0,0,9,18,0,0,0,0,0,-0.1488456234647753,0.06838005843840471
2,0,2,3,0,0,0,4,30,0,0,0,1,0,0.40998685338729685,-0.24801997493788897
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-0.5497471829456096,-0.1322638651660742
3,0,2,3,0,0,1,6,12,0,0,0,0,0,0.2156103396996196,1.3694787322736028
1,0,0,1,0,0,0,11,29,0,0,0,0,0,-1.023539935059323,-1.2589566669450711
2,0,0,1,0,0,3,12,26,0,0,0,2,0,-0.598341311367529,-0.8808200416904763
1,0,1,2,0,0,0,10,12,1,0,1,0,0,-0.9870943387428835,-1.2589566669450711
2,0,0,2,2,0,1,10,9,0,0,0,0,0,-0.051657366620936666,0.9326923447346216
3,0,1,3,0,0,1,12,26,0,0,0,3,0,0.06982795443386162,0.6767941713990628
2,0,1,2,0,0,0,10,19,0,0,0,0,0,-0.2338853482031341,0.16098494625585652
1,0,0,3,0,0,0,5,17,0,0,0,0,0,-0.24603388030861395,0.747482569099718
2,0,0,3,2,0,1,3,15,0,0,0,0,0,-1.011391402953843,0.16098494625585652
2,0,2,0,1,0,0,6,26,0,0,0,1,0,0.7258486881297724,-0.6261566001924839
2,0,0,3,0,0,0,1,14,0,0,0,1,0,-0.41611332978533155,-1.660244514154029
2,0,0,3,0,0,0,8,25,0,0,0,0,0,0.7137001560242926,-0.17856630907480012
1,0,0,2,0,0,0,5,24,0,0,0,0,0,-0.9627972745319239,-0.17856630907480012
2,0,2,2,0,0,0,9,11,0,0,0,2,0,1.1024531833996472,-0.379210232679279
1,0,2,1,2,0,0,3,27,0,0,0,0,0,0.4585809818092162,-0.6107224522229086
2,0,1,3,0,0,0,12,8,0,0,0,1,0,-0.07595443083189633,-0.5366385419689469
2,0,2,1,0,0,1,12,24,0,0,0,1,0,-0.22173681609765428,-0.8268005237969628
2,0,2,3,0,0,0,7,30,0,0,0,1,0,1.2725326328763649,-0.45792438732411295
1,0,0,1,0,0,0,1,21,1,0,2,0,0,-1.023539935059323,-0.9194054116144146
2,0,0,4,1,0,0,11,16,0,0,0,0,0,-1.023539935059323,-1.4151502443971733
1,0,2,2,0,0,0,4,16,0,0,0,1,0,-0.08810296293737616,-0.3267341295827229
2,0,1,2,0,0,0,9,5,0,0,0,1,0,-0.20958828399217447,-0.9336048277464236
2,0,0,3,1,0,0,1,28,0,0,0,1,0,-0.6590839718949282,-1.1817859270971947
2,2,0,3,0,0,5,7,26,0,0,0,2,0,-0.8413119534771256,3.686144342506855
1,0,0,2,0,1,0,9,16,0,0,0,0,0,-0.5740442471565693,-0.6261566001924839
1,0,0,2,0,0,0,7,21,0,0,0,2,0,-0.950648742426444,-0.3946443806488543
2,0,0,3,0,0,4,4,12,0,0,0,0,0,-0.3189250729414929,-0.1637495270240077
2,0,0,3,0,0,0,10,26,0,0,0,1,0,-0.003063238199017351,-0.4594678021210704
1,0,1,2,0,0,4,12,12,0,0,0,0,0,2.4995343755298274,0.006643466560103507
1,0,1,3,0,0,0,11,7,0,0,0,2,0,-0.598341311367529,2.8773949889011097
2,0,0,2,1,0,0,9,22,0,0,0,2,0,-0.9020546140045247,0.2535898340733083
2,0,0,2,1,0,0,2,5,0,0,0,0,0,-0.17314268767573496,-1.1200493352188934
2,0,0,2,1,0,0,10,25,0,0,0,0,0,-0.24603388030861395,-0.7928453982638972
1,0,0,2,0,0,0,10,2,0,0,0,0,0,0.9688193302393691,-0.17856630907480012
2,0,1,0,1,0,0,11,14,0,0,0,1,0,-0.6590839718949282,-0.5489858603446073
2,0,2,4,0,0,1,7,14,0,0,0,1,0,0.13057061496126077,0.40175765458123114
2,0,0,1,0,0,0,9,16,0,0,0,0,0,-0.8656090176880853,-0.2279555825774409
2,0,2,1,0,0,0,11,13,0,0,0,1,0,-0.9749458066374037,0.16098494625585652
2,0,1,2,1,0,0,5,2,0,0,0,1,0,0.28850153233249853,-0.3483419367401284
2,0,1,1,1,0,0,4,11,0,0,0,1,0,-0.9992428708483634,-0.0550931253181977
2,0,0,3,0,0,0,9,15,0,0,0,2,0,-0.6226383755784887,-0.3483419367401284
2,0,1,5,0,0,0,2,22,0,0,0,0,0,-0.8048663571606861,-1.7117945683724105
2,0,0,3,0,0,0,12,21,0,0,0,1,0,0.06982795443386162,-0.3761234030853641
1,0,2,5,0,0,1,9,17,0,0,0,0,0,-0.671232504000408,-1.435214636757621
2,0,2,1,1,0,0,12,27,0,0,0,0,0,-0.9263516782154844,-0.8601382834112453
2,0,2,3,0,0,0,12,29,0,0,0,1,0,2.244415201314751,-0.7959322278578121
2,0,0,2,0,0,1,10,25,0,0,0,1,0,-0.24603388030861395,-0.6128832329386489
2,0,2,2,0,0,1,9,10,0,0,0,2,0,-0.6347869076839685,1.3463275103192398
2,0,0,3,1,0,0,4,5,0,0,0,1,0,0.02123382601194231,-0.8113663758273875
2,0,0,2,2,0,0,10,16,0,0,0,0,0,0.2156103396996196,0.09924835437755532
2,0,2,2,0,0,0,4,17,0,0,0,0,0,-0.9992428708483634,-1.019727373416654
2,0,1,1,0,0,0,1,16,0,0,0,1,0,-0.950648742426444,-0.2711711968922519
2,0,1,3,0,0,3,4,14,0,0,0,1,0,0.2156103396996196,-0.8644598448427264
2,1,1,3,0,0,0,3,21,0,0,0,2,0,-0.33107360504697275,0.09307469518972511
2,0,0,2,1,0,0,6,1,0,0,0,1,0,-0.4890045224182105,-0.3761234030853641
1,0,1,3,1,0,0,5,26,0,0,0,0,0,0.033382358117422135,-0.6415907481620592
2,0,0,3,0,0,0,4,19,0,0,0,1,0,0.06982795443386162,-0.014964340597302003
2,1,2,3,0,0,2,10,16,0,0,0,1,0,-0.1852912197812148,1.4589967904971397
2,0,1,4,0,0,0,12,30,0,0,0,0,0,0.7744428165516918,-1.19722007506677
2,0,1,3,0,1,0,9,21,0,0,0,1,0,-0.817014889266166,0.8400874569171698
2,0,1,1,0,0,0,5,2,0,0,0,1,0,1.1631958439270462,-0.17856630907480012
2,2,2,3,0,0,2,1,15,0,0,0,0,0,-0.8048663571606861,1.9513461107265915
1,0,0,2,0,0,0,10,2,0,0,0,0,0,0.9688193302393691,-0.17856630907480012
2,0,0,2,0,0,1,9,21,0,0,0,1,0,-0.9263516782154844,2.4143705498138504
2,0,1,5,0,0,0,6,7,0,0,0,1,0,0.47072951391469603,0.4341693653173392
2,0,0,1,0,0,0,6,8,0,0,0,0,0,-0.3432221371524526,0.4387996097082119
2,0,2,1,1,0,0,10,9,0,0,0,0,0,-0.817014889266166,-0.6415907481620592
2,0,1,2,0,0,0,11,9,0,0,0,0,0,-0.9870943387428835,-0.7959322278578121
1,0,0,2,1,0,0,4,26,0,0,0,0,0,-0.8656090176880853,-0.0550931253181977
1,0,0,1,1,0,0,11,2,0,0,0,0,0,-0.6833810361058879,0.4387996097082119
1,0,0,2,0,0,0,11,22,0,0,0,2,0,-0.9749458066374037,-0.1940004570443754
2,0,2,2,0,0,0,2,20,0,0,0,0,0,-0.11240002714833582,-1.413298146640824
3,0,0,1,0,0,1,10,15,0,0,0,1,0,-0.9870943387428835,1.5892609993603553
1,0,2,2,0,0,0,2,27,0,0,0,0,0,0.3735412570708574,-0.9194054116144146
2,1,0,2,0,0,0,7,28,0,0,0,1,0,-0.3067765408360131,0.9851684478311773
1,0,2,2,0,0,0,9,26,0,0,0,0,0,-0.8048663571606861,2.599580325448754
1,0,0,2,0,0,0,11,20,0,0,0,0,0,-0.6347869076839685,-1.0120102994318663
3,0,2,2,0,0,1,7,10,0,0,0,0,0,-0.10025149504285599,1.124075779557355
3,0,0,2,0,0,4,9,14,0,0,0,0,0,-0.4404103939962912,2.136555886361495
2,0,0,3,0,0,1,3,10,0,0,0,2,0,0.02123382601194231,-0.5705936675020128
2,0,5,15,1,0,0,1,25,0,0,0,0,0,-0.7562722287387668,-1.0675732321223375
2,0,2,2,0,0,1,11,4,0,0,0,2,0,-0.5618957150510895,0.46688975901283886
3,0,2,2,0,0,1,12,30,0,0,0,0,0,2.0743357518380336,0.5545557194800267
2,0,0,1,0,0,0,2,13,0,0,0,1,0,-0.889906081899045,-0.45638097252715554
2,0,0,5,2,0,0,3,1,0,0,0,0,0,-0.7076781003168475,-0.47366721825307995
1,0,1,0,0,0,0,10,5,1,0,1,0,0,-0.9627972745319239,-1.2589566669450711
2,0,1,2,0,0,0,7,27,0,0,0,1,0,0.5071751102311355,-0.9039712636448393
3,0,1,2,0,0,1,5,2,0,0,0,1,0,-0.7441236966332869,1.1793300292884352
2,0,1,0,0,0,0,3,28,0,0,0,0,0,-0.9992428708483634,-0.1476980131356495
2,0,2,6,0,0,0,8,10,0,0,0,1,0,1.2239385044544455,-0.19554387184133284
2,0,1,3,0,0,0,6,27,0,0,0,1,0,-0.950648742426444,1.0870338244303746
2,0,2,2,0,0,0,9,16,0,0,0,0,0,-0.12454855925381565,-0.3329077887705531
2,0,1,3,1,0,0,5,23,0,0,0,1,0,-0.07595443083189633,0.4474427325711741
1,0,0,1,0,0,0,2,19,0,0,0,0,0,-0.9749458066374037,-0.7650639319186615
1,0,2,3,0,0,0,4,23,0,0,0,1,0,-1.011391402953843,0.40793131376906133
2,0,0,3,1,0,0,1,21,0,0,0,1,0,-0.8048663571606861,-0.8885371156752639
1,0,0,2,2,0,0,7,21,0,0,0,0,0,2.5238314397407873,-0.4872492684663061
2,0,2,3,0,0,0,4,8,0,0,0,1,0,0.1427191470667406,-0.5628765935172252
2,1,0,3,0,0,0,3,17,0,0,0,2,0,-1.011391402953843,0.4286130720482923
2,0,0,2,0,0,1,11,11,0,0,0,3,0,-0.7562722287387668,0.747482569099718
1,0,1,1,0,0,0,4,18,0,0,0,1,0,-0.9749458066374037,-0.9836114671678478
2,0,0,2,0,0,0,12,9,0,0,0,0,0,2.888287402905182,-1.660244514154029
2,0,0,1,0,0,0,5,21,0,0,0,1,0,-0.6590839718949282,0.6517908516883513
2,0,0,2,0,0,0,8,26,0,0,0,1,0,2.086484283943513,-1.0351615213862293
2,1,1,0,0,0,0,8,14,0,0,0,1,0,0.08197648653934146,0.4600987339062258
2,0,0,1,1,0,0,8,26,0,0,0,1,0,-1.011391402953843,1.0252972325520733
2,0,0,2,0,0,0,12,10,0,0,0,1,0,-0.8413119534771256,-0.9502737075535652
2,0,0,4,0,0,0,4,20,0,0,0,0,0,2.256563733420231,-0.7959322278578121
2,0,2,1,0,0,1,10,25,0,0,0,1,0,-0.6469354397894483,-0.9502737075535652
1,0,0,2,0,0,0,2,4,0,0,0,0,0,-0.6469354397894483,-1.0737468913101675
1,0,1,2,0,0,0,8,31,0,0,0,0,0,-1.023539935059323,-0.31747364080097784
1,0,1,2,0,0,0,3,11,0,0,0,1,0,-0.2581824124140938,-1.0150971290257813
2,1,2,2,0,0,0,2,13,0,0,0,0,0,-0.9020546140045247,-0.45638097252715554
1,0,0,1,0,0,0,1,30,0,0,0,1,0,-0.9992428708483634,-0.7959322278578121
2,0,2,2,0,0,0,12,26,0,0,0,0,0,-0.8534604855826055,-0.1940004570443754
1,0,1,3,0,0,0,6,6,0,0,0,0,0,0.40998685338729685,0.1301166503167059
2,1,0,3,0,0,0,12,8,0,0,0,1,0,-0.4647074582072509,0.1795059238193467
3,0,2,1,0,0,0,8,21,0,0,0,0,0,0.7744428165516918,-0.2742580264861668
1,0,0,1,0,0,0,3,30,0,0,0,0,0,-1.011391402953843,-0.5181175644054568
2,0,0,3,0,0,0,4,5,0,0,0,0,0,0.4828780460201758,-1.0737468913101675
2,0,2,1,0,0,0,4,9,0,0,0,0,0,0.3127985965434582,-0.38538389186710925
1,0,2,0,0,0,0,9,27,1,1,2,0,0,-1.023539935059323,-1.2589566669450711
1,0,0,3,0,0,0,1,19,0,0,0,0,0,0.8108884128681313,-0.7959322278578121
1,0,1,2,0,0,0,6,6,0,0,0,0,0,0.40998685338729685,0.1301166503167059
2,0,1,2,0,0,1,3,25,0,0,0,1,0,1.2725326328763649,-1.413298146640824
1,0,1,0,1,0,0,9,12,0,0,0,2,0,-0.950648742426444,0.7166142731605674
1,0,1,4,0,0,0,9,14,0,0,0,0,0,-0.24603388030861395,-0.4106958945372125
2,0,1,2,0,0,0,9,16,0,0,0,4,0,-0.7198266324223273,1.5398717258577135
3,0,0,3,0,0,1,3,24,0,0,0,2,0,-0.9627972745319239,2.40418401215393
2,0,0,3,0,0,0,9,28,0,0,0,0,0,-0.24603388030861395,-0.13164649924729133
1,0,0,3,0,0,0,9,8,0,0,0,1,0,-1.023539935059323,1.1385838786487557
1,0,0,2,0,0,0,1,19,0,0,0,0,0,0.8108884128681313,-1.1046151872493182
1,0,0,1,0,0,0,12,18,0,0,0,0,0,-0.6833810361058879,-1.2589566669450711
1,0,1,2,1,0,0,3,4,0,0,0,2,0,-0.9749458066374037,-0.5181175644054568
2,0,0,2,0,0,1,1,21,0,0,0,1,0,-0.7805692929497264,-0.2094346050139507
2,0,0,3,2,0,0,9,30,0,0,0,0,0,0.00908529390646248,0.5931410894039649
1,0,2,3,0,0,0,10,9,0,0,0,0,0,-0.817014889266166,-0.3329077887705531
2,0,1,4,0,0,4,9,5,0,0,0,0,0,-0.5375986508401298,0.29063178920028915
2,0,0,2,0,0,1,12,30,0,0,0,1,0,-0.8291634213716458,1.3031118960044288
1,0,1,3,1,0,0,11,16,0,0,0,0,0,-0.950648742426444,-1.0073800550409937
2,0,0,2,0,0,1,9,10,0,0,0,0,0,-0.6833810361058879,-0.2711711968922519
1,0,0,1,0,0,0,6,22,0,0,0,0,0,-1.023539935059323,-0.3329077887705531
2,0,2,3,1,0,0,10,23,0,0,0,2,0,0.7258486881297724,-0.4483552155829762
2,0,0,2,2,0,0,9,18,0,0,0,0,0,-0.12454855925381565,-0.1322638651660742
2,1,1,2,0,0,0,4,29,0,0,0,2,0,-0.5133015866291702,1.1518572459025906
2,0,0,5,2,0,0,11,8,0,0,0,1,0,-0.9627972745319239,0.8802162416380659
3,0,2,2,0,0,1,2,28,0,0,0,2,0,-0.8048663571606861,0.747482569099718
2,0,0,3,0,0,0,8,13,0,0,0,2,0,0.6043633670749742,-0.9039712636448393
2,1,0,3,0,0,0,8,6,0,0,0,2,0,0.09412501864482128,-0.9169359479392826
2,0,0,1,1,1,0,12,30,0,0,0,1,0,-1.011391402953843,0.2535898340733083
2,0,0,4,0,0,0,4,27,0,0,0,1,0,-0.003063238199017351,-0.011877511003386678
2,0,2,1,0,0,0,6,26,0,0,0,1,0,0.033382358117422135,-0.1075692284147538
2,0,0,3,0,0,0,5,31,0,0,0,0,0,-0.9142031461100045,-0.030398488566877303
1,0,1,0,1,0,0,6,27,0,0,0,0,0,-0.9870943387428835,0.5622727934648144
2,0,1,2,0,0,0,4,22,0,0,0,0,0,1.2360870365599252,-0.7959322278578121
1,0,0,1,0,0,0,6,8,0,0,0,1,0,-0.8777575497935651,-0.4872492684663061
2,0,0,3,0,0,0,5,5,0,0,0,0,0,-0.9385002103209642,1.1796387122478265
2,0,2,1,0,0,0,11,12,0,0,0,0,0,-0.3067765408360131,-0.9502737075535652
2,0,0,1,0,0,0,2,27,0,0,0,1,0,-1.011391402953843,-0.1168297171964989
2,0,0,1,0,0,0,6,8,0,0,0,0,0,-0.3432221371524526,0.4387996097082119
2,0,1,2,0,0,0,8,1,0,0,0,1,0,0.4828780460201758,-0.014964340597302003
2,0,2,3,0,0,0,12,3,0,0,0,2,0,-0.8777575497935651,-1.1663517791276194
2,0,0,4,0,0,0,8,26,0,0,0,2,0,-0.9385002103209642,-0.4872492684663061
2,0,0,3,0,0,1,4,7,0,0,0,1,0,-0.36751920136341226,0.40175765458123114
2,0,2,8,0,0,1,3,1,0,0,0,1,0,-0.07595443083189633,-0.6770892884920825
2,0,0,1,1,0,0,12,10,0,0,0,1,0,-0.6226383755784887,-0.5489858603446073
2,0,0,2,0,0,0,9,24,0,0,0,0,0,0.02123382601194231,-0.024224829379047096
1,0,1,0,0,0,0,11,15,0,0,0,0,0,-0.8656090176880853,-1.2589566669450711
2,0,1,4,0,0,0,12,21,0,0,0,0,0,-0.817014889266166,-1.4750347385191254
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-0.5497471829456096,-0.1322638651660742
1,0,1,1,0,0,0,10,12,0,0,0,0,0,-0.29462800873053324,-1.413298146640824
1,1,2,1,0,0,2,5,7,0,0,0,0,0,-0.1852912197812148,2.8743081593071946
3,0,1,2,0,0,0,4,11,0,0,0,2,0,-0.051657366620936666,0.9851684478311773
3,0,0,3,0,0,0,4,26,0,0,0,1,0,0.32494712864893804,-0.011877511003386678
1,0,0,1,0,0,0,11,19,1,1,0,0,0,-1.011391402953843,-1.2589566669450711
2,0,2,2,0,0,0,10,29,0,0,0,1,0,1.7220283207791185,-1.1046151872493182
2,0,0,3,1,0,0,8,31,0,0,0,0,0,-0.7319751645278071,0.1301166503167059
2,0,2,3,1,0,0,9,25,0,0,0,2,0,0.38568978917633717,0.5962279189978799
2,0,2,2,0,0,3,4,16,0,0,0,0,0,0.30065006443797837,-0.9268138026398105
2,0,0,1,1,0,0,3,19,0,0,0,0,0,-0.817014889266166,-0.2711711968922519
1,0,0,1,0,0,0,5,31,0,0,0,0,0,-0.950648742426444,-1.2589566669450711
2,0,2,3,0,0,0,3,6,0,0,0,0,0,-0.6955295682113677,-0.5798541562837579
2,0,0,1,0,0,0,2,27,0,0,0,1,0,-1.023539935059323,-0.5181175644054568
1,0,1,1,0,0,0,3,21,1,0,1,0,0,-1.023539935059323,-0.8268005237969628
2,0,1,2,0,0,0,9,21,0,0,0,0,0,-0.8534604855826055,0.5622727934648144
2,0,1,3,0,0,0,8,10,0,0,0,0,0,-1.023539935059323,0.5622727934648144
2,0,1,3,0,0,0,3,31,0,0,0,1,0,0.02123382601194231,-0.7203049028068931
1,0,0,1,0,0,0,2,19,0,0,0,0,0,0.1791647433831801,-0.7650639319186615
2,0,1,2,0,0,0,12,30,0,0,0,1,0,-0.6833810361058879,1.107715582709605
2,0,0,1,0,0,0,7,15,0,0,0,1,0,-0.9749458066374037,1.3957167838218807
2,0,0,3,0,0,0,10,13,0,0,0,1,0,3.0462183202764197,-0.4872492684663061
2,0,0,3,0,0,1,9,13,0,0,0,1,0,-0.9749458066374037,2.126369348701575
2,2,2,1,0,0,2,3,27,0,0,0,2,0,-0.36751920136341226,2.1334690567675803
3,0,2,7,0,0,5,7,13,0,0,0,2,0,-0.8656090176880853,4.928284571098276
2,0,2,3,0,0,0,3,20,0,0,0,1,0,-0.9992428708483634,0.747482569099718
1,0,2,2,0,0,0,11,15,0,0,0,1,0,-0.9627972745319239,-0.379210232679279
1,0,0,3,0,0,0,6,14,0,0,0,0,0,-0.16099415557025515,0.4387996097082119
2,0,2,1,0,0,0,10,10,0,0,0,0,0,1.6612856602517194,-1.2589566669450711
2,0,0,4,2,0,0,12,28,0,0,0,0,0,-0.5497471829456096,2.690641798469248
2,0,0,2,0,0,0,6,3,0,0,0,0,0,-0.17314268767573496,-0.17856630907480012
1,0,0,1,0,0,0,9,16,0,0,0,1,0,-0.8534604855826055,0.2535898340733083
2,0,2,1,0,0,0,10,29,0,0,0,2,0,-0.8291634213716458,1.056165528491224
2,0,0,3,0,0,0,10,4,0,0,0,0,0,-0.7684207608442466,-0.6415907481620592
2,0,1,0,0,1,0,8,1,0,0,0,1,0,-0.8291634213716458,0.747482569099718
2,0,0,4,0,0,0,10,20,0,0,0,1,0,-0.6833810361058879,0.6240093853431156
2,0,1,0,1,0,0,4,10,0,0,0,0,0,-0.1852912197812148,-1.0351615213862293
2,0,2,2,1,0,0,10,30,0,0,0,1,0,-0.02736030240997701,-1.4179283910316967
2,0,0,3,0,0,0,7,26,0,0,0,1,0,-0.24603388030861395,0.26285032285505344
2,0,2,1,0,0,0,8,21,0,0,0,0,0,0.7744428165516918,-1.0351615213862293
2,0,0,2,1,0,0,10,21,0,0,0,1,0,-0.8777575497935651,1.056165528491224
2,0,2,5,1,0,0,12,29,0,0,0,3,0,-0.817014889266166,-0.39742252728337796
2,2,1,2,0,0,2,4,11,0,0,0,3,0,-0.9749458066374037,2.6304486213879046
2,0,0,3,0,0,0,7,30,0,0,0,1,0,0.00908529390646248,-0.9039712636448393
1,0,0,2,1,0,0,8,5,0,0,0,2,0,0.5679177707585347,-1.0191100074978712
1,0,1,2,0,0,0,9,14,0,0,0,0,0,2.086484283943513,-1.279638425224302
2,0,1,3,0,0,0,9,1,0,0,0,1,0,1.6126915318298,-0.7727810059034492
2,0,2,3,0,0,0,12,22,0,0,0,1,0,-0.5861927792620492,-0.5366385419689469
1,0,1,2,0,0,0,10,5,0,0,0,0,0,-0.9870943387428835,-1.2589566669450711
1,0,0,2,0,0,0,11,20,0,0,0,0,0,-0.6347869076839685,-1.0120102994318663
1,0,0,1,1,0,0,6,17,0,0,0,2,0,-1.023539935059323,0.7166142731605674
2,0,0,1,0,0,0,2,16,0,0,0,0,0,-0.9749458066374037,-0.45638097252715554
2,0,1,1,0,0,0,6,4,0,0,0,2,0,-0.13669709135929548,0.5128835199621735
2,0,0,5,0,0,0,12,29,0,0,0,0,0,0.6772545597078531,-1.1046151872493182
2,0,0,1,1,0,0,6,30,0,0,0,1,0,0.49502657812565565,-0.6261566001924839
2,0,0,1,0,0,0,4,15,0,0,0,1,0,-0.950648742426444,0.7783508650388685
1,0,2,3,0,0,0,9,25,0,0,0,0,0,-1.011391402953843,-0.6107224522229086
2,0,0,1,1,0,0,9,8,0,0,0,0,0,-1.023539935059323,1.3339801919435794
2,0,0,2,0,0,0,10,7,0,0,0,2,0,-0.7805692929497264,0.03751176249925411
2,2,1,2,0,0,2,4,11,0,0,0,2,0,-0.4768559903127307,2.2075529670215417
2,0,2,4,1,0,0,10,9,0,0,0,2,0,-0.7198266324223273,-0.13751147547572987
2,0,2,2,0,0,0,12,4,0,0,0,0,0,0.6043633670749742,-1.2589566669450711
2,0,1,3,0,0,0,3,14,0,0,0,1,0,-0.5011530545236904,-0.7372824655734258
2,1,0,1,0,0,0,7,5,0,0,0,0,0,-1.023539935059323,1.6426631513350853
2,0,2,8,0,0,0,8,23,0,0,0,0,0,-0.24603388030861395,0.004482685844363176
2,0,0,3,0,0,0,5,4,0,0,0,0,0,0.2277588718050994,-0.7959322278578121
2,0,1,1,0,0,0,9,21,0,0,0,0,0,-0.29462800873053324,-1.2589566669450711
1,0,1,2,0,0,0,9,30,0,0,0,0,0,-1.023539935059323,0.7783508650388685
2,0,2,2,0,0,0,8,14,0,0,0,1,0,-0.5133015866291702,1.207420178593062
2,0,0,2,0,0,0,10,13,0,0,0,0,0,-0.6104898434730088,-0.7095009992281905
2,0,0,2,0,0,0,6,2,0,0,0,0,0,-0.6469354397894483,-0.17856630907480012
2,0,0,4,1,0,0,8,2,0,0,0,1,0,-0.7319751645278071,1.0252972325520733
2,1,1,2,0,1,3,1,1,0,0,0,2,0,-0.8048663571606861,0.4258349254137686
1,1,0,2,1,0,0,8,4,0,0,0,1,0,0.9688193302393691,-0.3483419367401284
2,1,2,4,2,0,0,10,25,0,0,0,2,0,-0.45255892610177106,1.6658143732894484
1,0,0,3,0,0,0,10,13,0,0,0,0,0,3.0462183202764197,-0.7959322278578121
