no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,lead_time,avg_price_per_room,booking_status
1,0,0,3,0,0,0,10,5,0,0,0,0,0.96,-0.15,1
2,0,1,3,0,0,0,6,30,0,0,0,1,0.9,-0.46,0
3,0,1,1,0,0,1,10,17,0,0,0,1,-0.4,1.62,1
1,0,0,2,0,0,0,8,31,0,0,0,0,-0.17,0.49,1
2,0,1,3,0,0,1,12,26,0,0,0,1,-0.23,-0.01,0
2,0,0,3,2,0,0,6,16,0,0,0,1,0.8,-0.49,0
2,0,0,2,0,0,1,3,24,0,0,0,1,-0.89,1.7,0
2,1,0,1,0,0,0,6,16,0,0,0,2,-1,1.92,0
2,0,1,3,0,0,0,3,21,0,0,0,1,-0.44,1.01,1
2,0,1,2,0,0,0,6,20,0,0,0,0,1.32,0.44,1
2,0,0,3,1,0,0,12,1,0,0,0,0,1.44,-1.18,1
2,0,0,1,1,0,0,3,19,0,0,0,0,-1.01,0.72,0
2,0,2,4,0,0,0,8,13,0,0,0,2,-0.99,-0.36,0
1,0,0,1,0,0,0,4,16,0,0,0,0,0.41,-0.46,1
2,0,1,3,0,0,1,12,12,0,0,0,2,-0.48,-0.27,0
1,0,1,2,0,0,0,6,6,0,0,0,0,0.41,0.13,0
2,0,2,1,1,0,0,10,29,0,0,0,2,1.2,-0.79,1
2,0,1,3,0,0,0,1,7,0,0,0,2,-0.74,-0.58,0
3,0,2,3,2,0,1,12,24,0,0,0,2,0.39,2.07,0
2,0,1,3,0,0,1,5,23,0,0,0,1,0.18,0.83,0
2,0,0,1,1,0,0,12,25,0,0,0,1,-0.38,-1.18,0
2,0,0,3,0,0,0,11,3,0,0,0,0,2.67,-0.52,1
2,0,1,0,0,0,0,9,20,0,0,0,0,0.69,-0.49,0
2,0,2,3,2,0,0,8,28,0,0,0,2,-0.45,0.33,0
1,0,0,1,0,0,0,10,28,0,0,0,0,-0.14,-1.34,0
2,0,0,2,0,0,0,2,26,0,0,0,0,-0.87,-1.29,0
1,0,1,2,0,0,0,10,10,0,0,0,0,1.16,0.44,1
2,0,2,4,0,0,0,12,28,0,0,0,2,2.51,-0.77,0
2,0,1,2,1,0,0,11,11,0,0,0,0,-0.37,-0.82,1
2,0,2,5,0,0,0,12,14,0,0,0,1,-0.57,-0.54,0
2,0,1,0,1,0,0,10,10,0,0,0,1,-0.31,0.07,0
2,0,1,1,0,0,1,6,27,0,0,0,0,0.3,-0.58,1
2,0,0,1,1,0,0,7,16,0,0,0,1,-0.97,1.03,0
2,0,2,2,0,0,0,3,25,0,0,0,0,-0.6,-1.32,1
2,0,2,1,1,0,0,12,31,0,0,0,2,-0.8,0.41,0
2,0,1,3,0,0,1,4,28,0,0,0,0,-0.06,0.6,0
1,0,0,1,0,0,0,7,20,0,0,0,0,-1.02,-0.83,0
2,0,0,1,0,0,0,11,4,0,0,0,1,-0.56,0.07,0
1,0,2,1,2,0,0,9,17,0,0,0,0,1.65,0.69,1
1,0,0,3,0,0,0,10,13,0,0,0,0,-0.57,-0.33,0
2,0,2,3,0,1,0,6,19,0,0,0,0,-0.91,-0.06,0
2,0,1,1,2,0,0,7,30,0,0,0,1,2.63,0.28,1
2,0,1,3,1,0,0,12,29,0,0,0,1,-0.82,-0.12,0
2,0,2,2,0,0,0,5,7,0,0,0,0,0.07,0.43,0
2,0,1,5,0,0,0,8,17,0,0,0,0,-0.99,-0.82,1
2,0,2,1,0,0,0,10,4,0,0,0,1,-0.71,-0.77,0
2,0,1,3,0,0,1,11,14,0,0,0,2,-0.5,-0.96,0
2,0,1,3,0,0,1,4,28,0,0,0,1,0.39,-0.13,1
2,1,0,3,0,0,0,10,6,0,0,0,1,-0.22,0.9,1
2,1,2,3,0,0,0,4,24,0,0,0,2,-0.34,0.29,0
2,0,0,1,0,0,1,11,11,0,0,0,3,-0.71,1.98,0
2,0,0,4,0,0,1,9,7,0,0,0,0,-0.45,1.05,0
2,0,1,3,0,0,0,9,8,0,0,0,0,1.1,-0.6,1
2,0,1,1,0,0,1,6,4,0,0,0,1,-0.43,0.93,0
1,0,1,4,0,0,0,2,8,0,0,0,0,-0.61,-0.98,0
2,0,0,4,1,0,0,7,13,0,0,0,0,0,-0.35,1
2,0,2,1,0,0,1,9,17,0,0,0,1,-0.5,-0.29,0
2,0,0,2,0,0,0,9,15,0,0,0,2,-0.67,-0.35,0
2,0,0,2,0,0,0,11,25,0,0,0,0,-0.2,-0.38,0
3,0,2,1,0,0,1,8,6,0,0,0,1,0.3,0.48,0
2,0,0,2,2,0,0,8,18,0,0,0,1,2.86,0.28,1
2,0,1,2,2,0,0,9,21,0,0,0,0,-1.02,0.61,0
2,0,0,3,0,0,0,3,8,0,0,0,1,-0.99,-0.46,0
1,0,0,3,0,0,0,5,31,0,0,0,0,0.35,-0.18,1
2,0,0,3,0,0,1,7,21,0,0,0,2,1.09,0.31,1
3,0,0,3,0,0,0,8,3,0,0,0,1,0.9,0.99,1
2,0,0,1,1,0,0,1,12,0,0,0,0,-1.02,-0.83,0
2,0,0,4,0,0,4,9,2,0,0,0,1,-0.79,-0.69,0
2,0,2,0,1,0,0,10,30,0,0,0,1,-0.33,-0.52,0
1,0,0,1,0,0,0,11,26,0,0,0,0,-1.01,-0.83,0
1,0,0,1,0,0,0,9,14,1,0,4,1,-0.85,-0.52,0
2,0,0,1,1,0,0,10,19,0,0,0,1,-0.57,-0.9,0
2,0,1,1,0,0,0,5,2,0,0,0,1,1.16,-0.18,0
2,0,1,3,0,0,0,12,8,0,0,0,0,-0.42,-1.17,0
2,1,1,2,0,0,0,9,23,0,0,0,3,0.32,1.5,0
1,0,0,1,0,0,0,1,20,0,0,0,0,-0.96,-1.23,0
1,1,2,4,0,0,0,2,13,0,0,0,0,-0.76,-0.46,0
1,0,0,3,0,0,0,9,15,0,0,0,1,-0.85,0.25,0
2,0,1,3,1,0,0,9,22,0,0,0,0,-0.79,1.1,1
2,1,1,1,0,0,1,9,12,0,0,0,1,-0.87,2.99,1
2,0,2,1,0,0,0,8,29,0,0,0,1,-0.9,-0.49,0
1,0,0,1,0,0,0,1,19,0,0,0,0,-0.97,-0.8,0
2,0,1,1,0,0,0,6,20,0,0,0,1,0.11,0.65,0
2,0,2,4,0,0,1,5,29,0,0,0,1,0.37,0.83,1
2,0,1,3,0,0,0,10,19,0,0,0,1,-0.22,-0.51,0
2,0,1,1,1,0,0,3,5,0,0,0,0,-0.83,-0.67,1
2,0,2,3,1,0,0,12,4,0,0,0,2,-0.93,-0.73,0
1,0,1,0,0,0,0,11,29,0,0,0,0,-0.7,-1.26,0
2,0,0,2,0,0,0,6,3,0,0,0,0,-0.17,-0.18,0
2,0,2,3,1,0,0,12,24,0,0,0,0,0.29,-0.38,0
2,0,2,3,0,0,0,4,22,0,0,0,1,-0.26,-0.9,0
2,1,0,2,0,1,0,10,25,0,0,0,1,-0.97,1.95,0
2,0,0,2,0,0,0,8,19,0,0,0,0,1.52,-0.15,1
1,0,1,2,0,0,0,7,18,0,0,0,0,1.13,-0.89,1
1,0,2,4,0,0,0,6,12,0,0,0,0,-0.19,0.44,1
2,1,0,2,0,0,0,8,9,0,0,0,1,0.65,1.04,0
1,0,0,1,1,0,0,11,2,0,0,0,1,-0.85,-0.18,0
2,0,1,2,0,1,0,6,20,0,0,0,0,-0.32,0.1,0
2,1,2,0,0,0,0,1,17,0,0,0,1,-0.91,-0.17,0
2,0,0,1,0,0,1,10,28,0,0,0,1,0.43,-0.04,1
2,0,2,2,0,0,0,11,11,0,0,0,1,-0.37,-0.48,0
2,0,0,3,1,0,0,6,21,0,0,0,1,-0.57,-0.52,0
2,0,2,1,0,0,0,9,18,0,0,0,0,-0.95,1.75,1
1,0,0,1,0,0,0,10,13,0,0,0,0,-0.5,-0.95,0
3,0,2,1,0,0,1,9,25,0,0,0,2,-0.67,1.52,0
2,0,0,4,0,0,1,4,6,0,0,0,1,0.02,-0.39,0
2,0,0,2,0,0,0,8,4,0,0,0,0,1.48,-0.01,1
2,0,2,5,0,0,1,9,4,0,0,0,1,-0.19,1.35,1
2,0,1,0,1,0,0,5,9,0,0,0,1,-1.02,-1.15,0
3,0,1,3,0,0,1,12,26,0,0,0,0,2.21,-0.04,0
1,0,1,2,0,0,0,11,4,0,0,0,1,1.39,-1.3,0
1,0,1,2,0,0,0,11,7,0,0,0,0,-0.61,1.96,0
1,0,2,2,0,0,0,6,5,0,0,0,0,0.96,-0.18,1
2,0,0,3,0,0,0,10,13,0,0,0,0,-0.57,-0.02,0
2,0,0,3,0,0,0,12,8,0,0,0,0,-0.65,-0.95,0
1,0,1,2,0,0,0,7,1,0,0,0,0,0.36,-0.95,1
1,0,0,1,0,0,0,5,24,0,0,0,1,-0.94,0.28,0
2,0,2,3,0,0,0,8,11,0,0,0,0,0.67,-0.76,0
2,1,2,3,0,0,4,10,23,0,0,0,0,-0.39,1.22,1
2,1,0,3,2,0,0,9,1,0,0,0,2,-0.93,0.89,0
2,1,0,3,0,0,0,7,12,0,0,0,1,0.59,0.49,0
1,0,0,2,0,0,0,10,2,0,0,0,0,0.97,-0.18,0
2,2,2,2,0,0,2,8,7,0,0,0,1,1.58,1.64,1
2,0,0,2,0,0,1,9,15,0,0,0,0,-0.22,1.35,1
2,0,0,5,0,1,1,8,9,0,0,0,1,0.43,0.96,0
2,0,2,1,2,0,0,3,5,0,0,0,0,-0.66,0.35,0
1,0,0,3,1,0,0,12,20,0,0,0,0,-0.87,-0.86,0
2,0,0,4,0,0,0,10,6,0,0,0,2,-0.76,0.04,0
2,0,2,4,0,0,0,7,23,0,0,0,1,1.15,-0.46,0
2,0,0,2,0,0,0,7,16,0,0,0,0,0.46,-0.63,1
2,0,0,4,0,0,1,7,6,0,0,0,0,0.59,0.46,1
2,0,2,1,0,0,0,3,13,0,0,0,0,-0.53,-0.62,0
2,0,0,2,2,0,0,9,13,0,0,0,1,3.18,0.28,1
2,0,1,0,0,0,0,5,2,0,0,0,0,-0.97,-0.33,0
2,0,0,2,0,0,2,5,17,0,0,0,1,-0.48,1.65,0
2,0,2,3,0,0,0,10,15,0,0,0,1,-0.31,-0.9,0
2,0,2,1,0,0,0,1,3,0,0,0,0,0.74,-1.26,0
2,0,0,4,0,0,1,12,30,0,0,0,0,-0.89,0.73,0
1,0,0,3,0,0,0,6,14,0,0,0,0,-0.16,0.44,0
2,0,0,2,0,0,0,9,28,0,0,0,0,1.59,-0.25,1
2,0,1,1,0,0,1,5,28,0,0,0,1,-0.78,1.15,0
2,0,0,1,0,0,0,10,31,0,0,0,1,-1.02,0.04,0
2,0,0,2,0,0,1,11,30,0,0,0,0,-1.02,-1.31,0
2,0,0,3,0,0,0,4,6,0,0,0,1,-0.36,0.39,1
2,0,0,2,0,0,0,5,20,0,0,0,0,1.54,-0.18,1
2,0,0,1,1,0,0,11,26,0,0,0,0,-1.01,-0.33,0
1,0,0,2,0,0,0,6,24,0,0,0,0,1.31,-0.33,0
2,0,2,4,0,0,0,5,12,0,0,0,0,0.36,0.29,1
2,0,0,3,0,0,1,11,3,0,0,0,1,-0.49,0.88,0
2,0,1,1,1,0,0,8,20,0,0,0,0,-1.01,1.03,0
1,0,2,3,0,0,0,12,29,0,0,0,0,2.24,-1.1,0
2,0,1,2,0,0,0,6,3,0,0,0,0,1.3,0.81,1
2,0,0,3,0,0,0,10,13,0,0,0,0,-0.57,-0.02,0
2,0,2,2,0,0,1,5,29,0,0,0,1,0.77,0.07,0
2,0,0,2,1,0,0,3,8,0,0,0,0,-0.87,-0.77,0
2,1,2,1,0,0,0,7,9,0,0,0,3,-0.44,0.8,0
2,0,0,3,0,0,0,10,6,1,1,0,0,-0.79,-0.49,0
1,0,0,3,0,0,0,9,17,0,0,0,0,0.94,-1.41,0
2,0,2,0,0,0,0,4,24,0,0,0,0,0.75,-0.33,1
2,0,1,2,2,0,0,12,30,0,0,0,0,1.49,2.38,0
2,0,0,3,0,0,1,6,2,0,0,0,2,-0.38,1.07,0
2,0,1,2,0,0,0,6,27,0,0,0,1,0.73,-0.29,0
2,0,1,3,0,0,0,6,20,0,0,0,0,-0.7,-0.77,0
1,0,0,2,0,0,0,5,17,0,0,0,0,-0.25,0.75,0
1,0,0,2,0,0,0,2,4,0,0,0,0,-0.65,-1.07,1
2,0,1,2,0,0,0,2,12,0,0,0,0,-0.53,-0.79,0
2,0,0,2,2,0,0,10,16,0,0,0,0,0.22,-0.13,1
2,0,1,1,0,0,0,6,4,0,0,0,0,2.32,-1.33,1
2,0,1,2,0,0,0,12,21,0,0,0,2,-0.53,-0.58,0
2,0,1,1,0,1,0,8,13,0,0,0,3,-0.91,1.83,0
1,0,0,3,0,0,0,10,6,0,0,0,3,0.11,0.24,0
2,0,0,2,0,0,0,9,15,0,0,0,0,2.83,0.44,1
1,0,1,2,0,0,0,10,19,0,0,0,0,-0.65,-1.13,0
2,0,2,2,0,0,0,5,13,0,0,0,1,-0.15,0.43,0
2,0,1,2,0,0,0,11,7,0,0,0,1,-0.77,2.91,0
2,0,1,3,0,0,1,9,22,0,0,0,0,0.31,1.35,1
2,0,0,3,0,1,1,11,3,0,0,0,2,-0.8,1.03,0
2,0,0,2,0,0,0,9,23,0,0,0,1,0.69,0.71,0
2,0,0,3,1,0,0,3,31,0,0,0,0,-0.1,-0.79,1
2,0,1,3,0,0,0,3,7,0,0,0,1,-0.94,-0.09,0
2,0,1,1,1,0,0,8,1,0,0,0,1,1.37,-0.63,0
2,0,0,2,1,0,0,11,2,0,0,0,2,-0.51,-0.55,0
2,0,0,4,0,0,1,4,6,0,0,0,0,0.08,-1.12,0
2,1,2,2,0,0,0,2,21,0,0,0,0,-0.65,-1.03,0
3,0,1,3,0,0,1,8,25,0,0,0,1,0.57,0.71,0
3,0,0,3,0,0,0,12,8,0,0,0,0,0.01,-0.02,0
2,0,0,3,0,0,0,12,29,0,0,0,1,-0.31,0.51,0
2,0,2,1,0,0,0,2,13,0,0,0,0,-1.01,-0.8,0
2,0,0,2,0,0,1,1,28,0,0,0,0,-0.59,-0.57,1
1,0,1,2,0,0,0,2,22,0,0,0,0,-0.95,-0.43,0
2,0,2,4,0,0,1,9,28,0,0,0,1,1.26,0.88,1
2,1,0,2,2,0,0,3,18,0,0,0,0,-0.79,2.12,1
2,0,2,2,0,0,0,5,8,0,0,0,1,0.63,-0.2,0
2,0,2,3,1,0,0,4,30,0,0,0,0,0.03,0.12,1
1,0,4,11,0,0,0,7,31,0,0,0,0,0.56,-1.17,1
2,0,1,2,0,0,1,10,28,0,0,0,0,1.27,0.12,1
3,1,0,2,0,0,1,7,20,0,0,0,0,-0.43,1.65,1
2,0,0,1,0,0,0,11,3,0,0,0,2,-0.5,0.07,0
2,0,2,2,0,0,1,8,14,0,0,0,0,1.65,0.08,1
2,0,1,1,0,0,0,4,2,0,0,0,0,0.45,-1.07,0
1,0,2,1,0,0,0,2,7,0,0,0,2,-0.78,-0.61,0
2,0,0,3,0,0,1,4,21,0,0,0,1,-0.96,0.93,0
2,0,1,1,1,0,0,5,9,0,0,0,2,-0.79,-0.21,0
3,0,0,4,0,0,1,7,12,0,0,0,0,-0.21,1.04,0
2,0,1,3,0,0,1,9,15,0,0,0,1,0.01,1.35,0
3,0,2,3,0,1,1,3,20,0,0,0,3,-0.34,0.84,0
2,0,2,3,0,0,1,11,13,0,0,0,2,-0.94,0.47,0
1,0,2,3,0,0,0,11,6,0,0,0,1,-0.96,0.23,0
2,0,0,2,0,0,0,9,11,0,0,0,2,-0.94,0.99,0
3,0,0,3,0,0,0,12,8,0,0,0,0,0.88,-0.41,0
2,0,0,5,0,0,3,2,23,0,0,0,0,-0.5,-1.21,1
2,0,0,2,0,0,0,6,17,0,0,0,0,1.95,-0.95,1
2,0,4,10,0,0,1,7,30,0,0,0,1,0.75,0.37,1
2,0,2,5,1,0,0,10,18,0,0,0,1,2.09,-0.7,1
2,0,0,1,1,0,0,2,13,0,0,0,0,-0.55,-1.18,0
2,0,0,2,0,0,0,5,24,0,0,0,1,-0.65,0.1,0
1,0,1,3,0,0,1,9,5,0,0,0,2,-0.34,0.56,0
2,0,1,1,0,0,0,10,10,0,0,0,0,1.09,-1.1,1
2,1,0,3,0,0,0,6,29,0,0,0,2,-0.54,0.87,0
2,0,0,1,0,0,0,9,15,0,0,0,0,0.53,-0.77,0
2,0,0,2,2,0,0,8,14,0,0,0,0,-0.55,-0.13,0
2,0,2,3,0,0,0,10,14,0,0,0,1,3.34,-0.86,0
2,0,0,1,1,0,0,2,20,0,0,0,0,-0.73,-0.83,1
2,0,1,1,0,0,0,2,8,0,0,0,1,-0.55,-1.27,0
1,0,0,1,0,0,1,10,11,1,0,4,0,-0.97,0.13,0
1,0,1,2,0,0,0,6,17,0,0,0,0,-1.01,-1.1,0
1,0,1,2,0,0,0,9,4,0,0,0,0,1.64,-0.9,0
1,0,1,3,0,0,0,5,16,0,0,0,0,-0.96,-0.23,0
2,0,3,7,2,0,1,7,29,0,0,0,1,0.64,1.3,0
2,0,1,3,0,0,0,9,12,0,0,0,1,1.33,-0.14,1
2,0,2,2,1,0,0,11,25,0,0,0,2,-0.74,-1.49,0
2,0,0,1,0,0,0,6,8,0,0,0,0,-0.34,0.44,0
1,1,1,1,0,0,0,7,4,0,0,0,0,-0.29,0.83,1
2,2,2,5,0,0,4,7,15,0,0,0,1,-0.97,0.85,0
2,0,0,3,1,0,0,6,9,0,0,0,1,0.35,0.32,0
1,0,0,2,0,0,0,11,20,0,0,0,0,-0.63,-1.01,0
2,0,0,3,0,0,0,9,22,0,0,0,2,-0.78,0.56,0
2,0,0,3,0,0,0,6,7,0,0,0,0,1.56,0.75,1
1,0,0,2,0,0,0,10,8,0,0,0,2,-0.74,-0.15,0
2,0,1,2,0,0,1,12,4,0,0,0,1,-0.83,0.24,0
1,0,0,2,0,0,0,10,2,0,0,0,0,-0.23,-0.18,0
2,0,0,4,0,0,0,12,7,0,0,0,1,-0.72,-0.54,0
2,0,0,1,0,0,0,10,28,0,0,0,0,-0.14,-1.01,0
1,0,2,4,0,0,0,9,16,0,0,0,0,-0.49,-0.63,0
2,0,0,3,0,0,0,9,1,0,0,0,0,0.3,0.74,1
2,0,0,1,0,0,0,9,27,0,0,0,1,-1.01,2.6,0
3,0,0,3,0,0,1,6,9,0,0,0,3,-0.38,1.47,0
2,0,1,3,0,0,0,9,26,0,0,0,0,2.01,-0.33,1
3,0,1,1,0,0,1,3,26,0,0,0,2,-0.94,2.35,0
2,0,1,2,0,0,0,11,4,0,0,0,0,2.68,-0.52,1
2,0,1,3,1,0,0,8,22,0,0,0,0,1.03,-1.33,1
1,0,0,1,0,0,0,12,13,1,3,22,0,-1.02,-1.2,0
1,0,0,1,1,0,0,11,23,0,0,0,2,-0.6,-0.55,0
2,0,0,2,0,0,0,2,5,0,0,0,0,-1.01,-0.43,0
2,0,0,2,2,0,0,9,17,0,0,0,0,-0.34,-0.73,0
2,0,1,4,0,0,1,12,30,1,1,0,1,-0.37,0.35,0
2,0,0,3,0,1,0,9,14,0,0,0,2,1.98,0.29,1
2,0,2,4,0,0,1,9,7,0,0,0,3,0.46,1.21,0
1,0,0,3,0,0,0,5,31,0,0,0,0,0.35,-0.18,1
1,0,0,3,0,0,0,11,17,0,0,0,1,-0.12,-1.3,1
2,0,2,2,0,0,0,10,30,0,0,0,0,0.18,-1.26,1
2,0,1,3,0,0,0,8,8,0,0,0,2,-0.29,0.93,0
2,0,0,4,0,0,0,4,20,0,0,0,0,2.26,-0.8,0
3,0,0,1,0,0,1,12,28,0,0,0,2,0.62,0.79,1
2,2,1,2,0,0,0,9,7,0,0,0,0,-0.73,-0.19,0
1,0,1,1,0,0,0,11,23,1,0,1,0,-0.99,-1.26,0
3,0,2,0,0,0,1,9,11,0,0,0,0,-0.06,1.93,1
2,0,0,1,2,0,0,4,6,0,0,0,0,-0.36,-0.06,0
2,0,2,3,0,0,0,5,13,0,0,0,0,2.33,-1.38,1
2,0,1,3,0,0,3,10,19,0,0,0,1,-0.44,-1.03,0
2,0,1,0,0,0,1,1,3,0,0,0,0,-1,-0.81,0
2,0,0,1,0,0,0,4,6,0,0,0,0,0.25,-0.95,1
2,0,0,2,0,0,0,9,29,0,0,0,0,-0.2,-1.26,0
2,0,0,5,0,0,0,12,29,0,0,0,0,0.68,-1.1,0
2,0,2,10,0,0,0,8,18,0,0,0,0,-0.97,-0.2,1
2,0,0,4,0,0,0,1,20,0,0,0,2,-0.8,-0.58,0
2,0,2,1,0,0,0,7,10,0,0,0,1,-0.03,-0.62,0
2,0,1,3,0,0,0,12,10,0,0,0,0,-0.93,-1.48,0
2,0,2,2,0,0,0,12,26,0,0,0,0,-0.57,-0.57,0
2,0,2,5,0,0,0,7,28,0,0,0,0,1.26,-0.46,1
2,0,1,4,1,0,0,12,7,0,0,0,0,0.48,-0.96,1
1,0,1,0,0,0,0,3,20,0,0,0,0,-0.87,-0.95,0
2,0,0,4,1,0,0,8,24,0,0,0,1,1.35,-0.51,1
3,0,0,2,0,0,1,6,2,0,0,0,1,-0.4,0.53,0
2,0,2,1,0,0,0,9,25,0,0,0,1,-0.77,1.03,0
3,0,0,4,0,0,1,2,3,0,0,0,2,-1,0.75,0
2,0,0,2,0,0,0,6,17,0,0,0,0,1.95,-0.95,1
2,0,1,3,0,0,0,3,10,0,0,0,0,-0.19,-1.12,0
2,0,0,2,0,0,0,10,30,0,0,0,2,-0.48,-0.29,0
1,0,0,1,0,0,0,11,24,0,0,0,0,-0.95,-1.26,0
1,0,1,0,0,0,0,12,12,1,0,11,1,-0.96,-1.26,0
2,0,2,2,0,0,0,12,4,0,0,0,0,0.6,-1.26,0
2,0,0,2,2,0,0,7,21,0,0,0,0,2.52,0.28,1
1,2,4,6,0,0,1,7,10,0,0,0,1,1.1,0.72,1
2,0,0,2,1,0,0,10,11,0,0,0,0,-1.01,1.06,0
2,0,0,1,0,0,1,7,21,0,0,0,0,-1.01,1.24,0
1,0,0,2,0,0,0,11,20,0,0,0,0,-0.63,-1.01,0
2,1,0,4,0,0,0,12,6,0,0,0,2,0.34,-0.17,1
2,0,0,3,0,0,0,9,1,0,0,0,1,1.2,-0.38,1
2,0,0,5,0,0,1,8,16,0,0,0,2,0.54,0.57,0
1,0,0,2,2,0,0,6,15,0,0,0,0,2.09,-0.49,0
3,0,1,1,0,0,0,8,22,0,0,0,0,0.31,1.47,0
3,0,0,4,2,0,0,12,21,0,0,0,0,-0.23,0.52,0
2,0,0,2,0,0,0,8,19,0,0,0,1,1.92,-0.29,1
2,0,1,2,0,0,0,11,4,0,0,0,0,2.68,-0.52,1
2,1,2,2,0,0,0,4,23,0,0,0,1,-0.19,0.15,0
3,0,2,0,0,0,1,3,20,0,0,0,1,-0.55,0.26,1
2,0,2,3,0,0,1,4,29,0,0,0,1,0.37,-0.04,1
2,0,0,3,2,0,0,12,31,0,0,0,0,-0.5,0.97,0
2,0,0,4,0,0,0,12,21,0,0,0,0,2.37,-0.98,1
2,0,0,1,1,0,0,7,8,0,0,0,2,-0.96,1.03,0
2,0,0,3,0,0,0,7,19,0,0,0,1,1.15,-0.76,0
2,0,1,2,0,0,1,4,29,0,0,0,0,-0.67,1.23,1
2,0,1,2,0,0,0,4,22,0,0,0,0,1.02,-0.64,1
2,0,0,2,0,0,0,6,3,0,0,0,0,-0.17,-0.18,0
2,0,1,3,0,0,0,7,18,0,0,0,0,0.35,0.05,1
2,0,1,0,1,0,0,9,12,0,0,0,3,-0.73,-0.52,0
2,0,2,1,0,0,1,9,25,0,0,0,2,-0.37,1.35,0
3,0,2,2,0,0,1,5,1,0,0,0,3,-0.59,1.65,0
2,2,2,4,0,0,2,4,23,0,0,0,0,-1,3.09,1
2,0,0,4,0,0,1,2,16,0,0,0,0,-0.99,0.01,1
1,0,6,15,0,0,0,4,13,0,0,0,0,-0.93,0.75,1
2,0,0,2,2,0,0,8,19,0,0,0,0,2.51,0.28,1
2,0,1,2,0,0,0,11,4,0,0,0,2,0.26,-0.49,1
2,0,2,2,0,0,0,12,4,0,0,0,0,0.6,-1.26,0
3,0,0,4,0,0,1,7,6,0,0,0,0,-1.01,2.58,0
2,0,0,2,2,0,0,9,18,0,0,0,0,-0.12,-0.13,0
2,0,0,1,0,0,0,6,29,0,0,0,1,-0.19,0.37,0
2,0,1,0,0,0,0,9,21,0,0,0,0,2.17,-1.2,0
2,0,0,3,0,0,0,10,13,0,0,0,0,-0.57,-0.02,0
2,0,2,1,0,0,1,6,11,0,0,0,1,0.41,1.07,0
2,0,2,3,0,0,0,6,26,0,0,0,1,-0.16,-0.44,0
1,0,2,1,2,0,0,3,27,0,0,0,1,0.46,-0.61,0
3,1,1,2,0,0,5,7,1,0,0,0,1,-0.38,2.56,0
2,0,1,2,0,0,0,5,30,0,0,0,0,0.3,-0.95,0
2,0,0,3,0,0,0,10,13,0,0,0,0,-0.57,-0.02,0
2,0,4,10,1,0,0,12,1,0,0,0,0,-0.73,-0.96,0
2,0,0,3,0,0,0,8,13,0,0,0,2,0.8,-0.9,0
1,0,0,1,0,0,0,2,11,0,0,0,1,-0.95,-0.64,0
2,0,2,1,0,0,1,5,21,0,0,0,1,0.67,0.58,1
2,0,1,2,0,0,0,9,30,0,0,0,0,2.22,-0.33,1
1,0,1,0,0,0,0,9,26,0,0,0,0,-0.73,-0.63,0
2,0,1,4,0,0,0,2,15,0,0,0,1,-0.62,-0.77,0
2,0,0,2,0,0,0,5,31,0,0,0,1,-0.82,0.47,0
1,0,0,1,0,0,0,12,9,0,0,0,0,-0.82,-1.26,0
1,0,2,2,0,0,0,6,5,0,0,0,0,0.96,-0.18,1
2,0,1,4,0,0,0,2,3,0,0,0,1,-0.83,-0.96,0
2,0,1,2,0,0,1,10,24,0,0,0,0,0.4,-0.46,0
2,0,2,2,0,0,0,9,13,0,0,0,2,-0.66,-0.35,0
3,0,0,3,0,0,1,6,8,0,0,0,2,-0.94,2.1,0
2,0,1,2,0,0,1,9,21,0,0,0,0,-0.7,-0.27,0
3,0,0,2,0,0,1,6,8,0,0,0,0,-0.91,1.58,0
2,0,0,4,0,0,0,5,10,0,0,0,2,-0.53,-0.13,0
2,0,1,1,0,0,0,6,4,0,0,0,0,2.32,-1.33,1
1,0,0,1,0,0,0,6,8,1,0,8,0,-0.95,-1.26,0
2,0,2,5,0,0,0,11,14,0,0,0,0,-0.43,-0.8,1
1,0,1,0,1,0,0,11,13,0,0,0,1,-0.97,-1.24,0
2,0,1,2,0,0,0,8,17,0,0,0,0,-0.99,0.44,1
1,0,0,1,1,0,0,9,20,0,0,0,1,-0.94,0.72,1
2,1,1,2,0,0,0,9,2,0,0,0,2,0.09,1.43,0
2,0,2,2,0,0,0,12,17,0,0,0,0,-1,-0.75,0
1,0,0,1,0,0,0,5,24,0,0,0,0,-1.02,0.9,1
3,0,0,2,0,0,1,10,7,0,0,0,0,1.15,1.1,1
1,0,2,1,0,0,0,8,6,0,0,0,1,-0.88,0.2,0
1,0,2,0,0,0,0,10,4,0,0,0,0,-0.28,-1.01,0
2,0,0,3,0,0,0,6,8,0,0,0,0,-0.33,0.37,1
2,0,0,3,0,0,0,12,8,0,0,0,0,0.88,-1.17,0
2,2,0,2,0,0,2,8,20,0,0,0,0,-0.9,1.46,0
2,0,1,1,0,1,1,1,2,0,0,0,1,-0.95,0.53,0
2,2,1,1,1,1,2,8,15,0,0,0,1,-0.96,1.46,0
2,0,0,2,0,0,1,9,27,0,0,0,3,-0.32,0.29,0
2,1,1,5,0,0,0,11,28,0,0,0,3,-0.68,0,0
2,0,1,0,0,0,0,4,25,0,0,0,0,-0.05,-0.29,1
